*NODE    ; Nodes
; iNO, X, Y, Z
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~75, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性3~29, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~76, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~77, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性3~30, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~78, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~79, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性3~31, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~80, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~81, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性3~32, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~82, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性4~56, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性2~43, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~83, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~84, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性3~33, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~85, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性2~44, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性4~57, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

